POSTAL_CODE,AGE_19_AND_UNDER,AGE_20_TO_29,AGE_30_TO_44,AGE_45_TO_59,AGE_60_AND_OVER,MALE,FEMALE,TWO_OR_MORE_RACES,LESS_THAN_10K,BETWEEN_10K_AND_14K,BETWEEN_15K_AND_24K,BETWEEN_25K_AND_34K,BETWEEN_35K_AND_49K,BETWEEN_50K_AND_74K,BETWEEN_75K_AND_99K,BETWEEN_100K_AND_149K,BETWEEN_150K_AND_199K,_200K_OR_MORE,LESS_THAN_9TH_GRADE,BETWEEN_9TH_AND_12TH_GRADE_NO_DIPLOMA,HIGH_SCHOOL_GRADUATE_INCLUDES_EQUIVALENCY,SOME_COLLEGE_NO_DEGREE,ASSOCIATES_DEGREE,BACHELORS_DEGREE,GRADUATE_OR_PROFESSIONAL_DEGREE,POPULATION,HOUSEHOLD_TYPE_MARRIED_COUPLE_HOUSEHOLD,HOUSEHOLD_TYPE_COHABITING_COUPLE_HOUSEHOLD,HOUSEHOLD_TYPE_MALE_HOUSEHOLDER_NO_SPOUSE_PARTNER_PRESENT,HOUSEHOLD_TYPE_FEMALE_HOUSEHOLDER_NO_SPOUSE_PARTNER_PRESENT,FAMILY_HOUSEHOLD,NON_FAMILY_HOUSEHOLD
72-822,0.2981099391,0.1509419371,0.2083707118,0.1718687166,0.1707086955,0.4794598942,0.5205401058,0.1754415813,0.035,0.031,0.076,0.082,0.149,0.214,0.151,0.161,0.073,0.028,0.08699837109,0.1101732563,0.3012488277,0.2524063379,0.06295967224,0.1292758774,0.05693765734,77585.0,0.3941533131,0.07249891728,0.1922477263,0.3411000433,0.4666522304,0.5333477696
72-822,0.2981099391,0.1509419371,0.2083707118,0.1718687166,0.1707086955,0.4794598942,0.5205401058,0.1754415813,0.035,0.031,0.076,0.082,0.149,0.214,0.151,0.161,0.073,0.028,0.08699837109,0.1101732563,0.3012488277,0.2524063379,0.06295967224,0.1292758774,0.05693765734,64654.0,0.3941533131,0.07249891728,0.1922477263,0.3411000433,0.4666522304,0.5333477696
72-822,0.2981099391,0.1509419371,0.2083707118,0.1718687166,0.1707086955,0.4794598942,0.5205401058,0.1754415813,0.035,0.031,0.076,0.082,0.149,0.214,0.151,0.161,0.073,0.028,0.08699837109,0.1101732563,0.3012488277,0.2524063379,0.06295967224,0.1292758774,0.05693765734,51723.0,0.3941533131,0.07249891728,0.1922477263,0.3411000433,0.4666522304,0.5333477696
72-822,0.2981099391,0.1509419371,0.2083707118,0.1718687166,0.1707086955,0.4794598942,0.5205401058,0.1754415813,0.035,0.031,0.076,0.082,0.149,0.214,0.151,0.161,0.073,0.028,0.08699837109,0.1101732563,0.3012488277,0.2524063379,0.06295967224,0.1292758774,0.05693765734,64654.0,0.3941533131,0.07249891728,0.1922477263,0.3411000433,0.4666522304,0.5333477696
72-822,0.2981099391,0.1509419371,0.2083707118,0.1718687166,0.1707086955,0.4794598942,0.5205401058,0.1754415813,0.035,0.031,0.076,0.082,0.149,0.214,0.151,0.161,0.073,0.028,0.08699837109,0.1101732563,0.3012488277,0.2524063379,0.06295967224,0.1292758774,0.05693765734,51723.0,0.3941533131,0.07249891728,0.1922477263,0.3411000433,0.4666522304,0.5333477696
72-822,0.2981099391,0.1509419371,0.2083707118,0.1718687166,0.1707086955,0.4794598942,0.5205401058,0.1754415813,0.035,0.031,0.076,0.082,0.149,0.214,0.151,0.161,0.073,0.028,0.08699837109,0.1101732563,0.3012488277,0.2524063379,0.06295967224,0.1292758774,0.05693765734,77585.0,0.3941533131,0.07249891728,0.1922477263,0.3411000433,0.4666522304,0.5333477696
72-822,0.2981099391,0.1509419371,0.2083707118,0.1718687166,0.1707086955,0.4794598942,0.5205401058,0.1754415813,0.035,0.031,0.076,0.082,0.149,0.214,0.151,0.161,0.073,0.028,0.08699837109,0.1101732563,0.3012488277,0.2524063379,0.06295967224,0.1292758774,0.05693765734,64654.0,0.3941533131,0.07249891728,0.1922477263,0.3411000433,0.4666522304,0.5333477696
72-822,0.2981099391,0.1509419371,0.2083707118,0.1718687166,0.1707086955,0.4794598942,0.5205401058,0.1754415813,0.035,0.031,0.076,0.082,0.149,0.214,0.151,0.161,0.073,0.028,0.08699837109,0.1101732563,0.3012488277,0.2524063379,0.06295967224,0.1292758774,0.05693765734,64654.0,0.3941533131,0.07249891728,0.1922477263,0.3411000433,0.4666522304,0.5333477696
72-822,0.2981099391,0.1509419371,0.2083707118,0.1718687166,0.1707086955,0.4794598942,0.5205401058,0.1754415813,0.035,0.031,0.076,0.082,0.149,0.214,0.151,0.161,0.073,0.028,0.08699837109,0.1101732563,0.3012488277,0.2524063379,0.06295967224,0.1292758774,0.05693765734,64654.0,0.3941533131,0.07249891728,0.1922477263,0.3411000433,0.4666522304,0.5333477696
72-822,0.2981099391,0.1509419371,0.2083707118,0.1718687166,0.1707086955,0.4794598942,0.5205401058,0.1754415813,0.035,0.031,0.076,0.082,0.149,0.214,0.151,0.161,0.073,0.028,0.08699837109,0.1101732563,0.3012488277,0.2524063379,0.06295967224,0.1292758774,0.05693765734,77585.0,0.3941533131,0.07249891728,0.1922477263,0.3411000433,0.4666522304,0.5333477696
72-822,0.2981099391,0.1509419371,0.2083707118,0.1718687166,0.1707086955,0.4794598942,0.5205401058,0.1754415813,0.035,0.031,0.076,0.082,0.149,0.214,0.151,0.161,0.073,0.028,0.08699837109,0.1101732563,0.3012488277,0.2524063379,0.06295967224,0.1292758774,0.05693765734,51723.0,0.3941533131,0.07249891728,0.1922477263,0.3411000433,0.4666522304,0.5333477696
72-824,0.3027491409,0.1266323024,0.1931271478,0.1946735395,0.1828178694,0.4936426117,0.5063573883,0.1754295533,0.025,0.003,0.055,0.052,0.065,0.21,0.272,0.146,0.092,0.08,0.0598079561,0.07956104252,0.3643347051,0.2216735254,0.08806584362,0.1341563786,0.0524005487,6984.0,0.6073717949,0.06196581197,0.1479700855,0.1826923077,0.6693376068,0.3306623932
72-826,0.3022835229,0.1157013989,0.199503203,0.2015296117,0.1809822635,0.4831350503,0.5168649497,0.126835752,0.02802802803,0.02802802803,0.02502502503,0.05505505506,0.09009009009,0.1431431431,0.1591591592,0.2212212212,0.1461461461,0.1041041041,0.05355987055,0.05812297735,0.2811650485,0.2281877023,0.08783171521,0.1929773463,0.09815533981,55073.0,0.5625741791,0.05485955427,0.1244889885,0.2580772781,0.6174337334,0.3825662666
72-826,0.3022835229,0.1157013989,0.199503203,0.2015296117,0.1809822635,0.4831350503,0.5168649497,0.126835752,0.02802802803,0.02802802803,0.02502502503,0.05505505506,0.09009009009,0.1431431431,0.1591591592,0.2212212212,0.1461461461,0.1041041041,0.05355987055,0.05812297735,0.2811650485,0.2281877023,0.08783171521,0.1929773463,0.09815533981,45894.0,0.5625741791,0.05485955427,0.1244889885,0.2580772781,0.6174337334,0.3825662666
72-826,0.3022835229,0.1157013989,0.199503203,0.2015296117,0.1809822635,0.4831350503,0.5168649497,0.126835752,0.02802802803,0.02802802803,0.02502502503,0.05505505506,0.09009009009,0.1431431431,0.1591591592,0.2212212212,0.1461461461,0.1041041041,0.05355987055,0.05812297735,0.2811650485,0.2281877023,0.08783171521,0.1929773463,0.09815533981,36715.0,0.5625741791,0.05485955427,0.1244889885,0.2580772781,0.6174337334,0.3825662666
72-826,0.3022835229,0.1157013989,0.199503203,0.2015296117,0.1809822635,0.4831350503,0.5168649497,0.126835752,0.02802802803,0.02802802803,0.02502502503,0.05505505506,0.09009009009,0.1431431431,0.1591591592,0.2212212212,0.1461461461,0.1041041041,0.05355987055,0.05812297735,0.2811650485,0.2281877023,0.08783171521,0.1929773463,0.09815533981,45894.0,0.5625741791,0.05485955427,0.1244889885,0.2580772781,0.6174337334,0.3825662666
72-826,0.3022835229,0.1157013989,0.199503203,0.2015296117,0.1809822635,0.4831350503,0.5168649497,0.126835752,0.02802802803,0.02802802803,0.02502502503,0.05505505506,0.09009009009,0.1431431431,0.1591591592,0.2212212212,0.1461461461,0.1041041041,0.05355987055,0.05812297735,0.2811650485,0.2281877023,0.08783171521,0.1929773463,0.09815533981,36715.0,0.5625741791,0.05485955427,0.1244889885,0.2580772781,0.6174337334,0.3825662666
72-826,0.3022835229,0.1157013989,0.199503203,0.2015296117,0.1809822635,0.4831350503,0.5168649497,0.126835752,0.02802802803,0.02802802803,0.02502502503,0.05505505506,0.09009009009,0.1431431431,0.1591591592,0.2212212212,0.1461461461,0.1041041041,0.05355987055,0.05812297735,0.2811650485,0.2281877023,0.08783171521,0.1929773463,0.09815533981,45894.0,0.5625741791,0.05485955427,0.1244889885,0.2580772781,0.6174337334,0.3825662666
72-826,0.3022835229,0.1157013989,0.199503203,0.2015296117,0.1809822635,0.4831350503,0.5168649497,0.126835752,0.02802802803,0.02802802803,0.02502502503,0.05505505506,0.09009009009,0.1431431431,0.1591591592,0.2212212212,0.1461461461,0.1041041041,0.05355987055,0.05812297735,0.2811650485,0.2281877023,0.08783171521,0.1929773463,0.09815533981,55073.0,0.5625741791,0.05485955427,0.1244889885,0.2580772781,0.6174337334,0.3825662666
72-826,0.3022835229,0.1157013989,0.199503203,0.2015296117,0.1809822635,0.4831350503,0.5168649497,0.126835752,0.02802802803,0.02802802803,0.02502502503,0.05505505506,0.09009009009,0.1431431431,0.1591591592,0.2212212212,0.1461461461,0.1041041041,0.05355987055,0.05812297735,0.2811650485,0.2281877023,0.08783171521,0.1929773463,0.09815533981,45894.0,0.5625741791,0.05485955427,0.1244889885,0.2580772781,0.6174337334,0.3825662666
72-827,0.3483500717,0.1133428981,0.2020086083,0.1905308465,0.1457675753,0.512482066,0.487517934,0.2020086083,0.03,0.002,0.125,0.093,0.144,0.227,0.149,0.176,0.043,0.011,0.1328594861,0.1465281575,0.4056861673,0.1891744122,0.04483324221,0.06943685074,0.01148168398,2788.0,0.5823970037,0.07677902622,0.1722846442,0.1685393258,0.65917603,0.34082397
72-828,0.2153043035,0.09415584416,0.1590909091,0.206964604,0.3244843392,0.4969442322,0.5030557678,0.07951362363,0.064,0.075,0.098,0.107,0.126,0.197,0.102,0.104,0.047,0.08,0.0372655273,0.1234681117,0.3485619008,0.2554397666,0.07803251355,0.1049604002,0.05227177991,12566.0,0.4630790399,0.07628802935,0.2051674056,0.2554655251,0.5393670693,0.4606329307
72-828,0.2153043035,0.09415584416,0.1590909091,0.206964604,0.3244843392,0.4969442322,0.5030557678,0.07951362363,0.064,0.075,0.098,0.107,0.126,0.197,0.102,0.104,0.047,0.08,0.0372655273,0.1234681117,0.3485619008,0.2554397666,0.07803251355,0.1049604002,0.05227177991,15708.0,0.4630790399,0.07628802935,0.2051674056,0.2554655251,0.5393670693,0.4606329307
72-828,0.2153043035,0.09415584416,0.1590909091,0.206964604,0.3244843392,0.4969442322,0.5030557678,0.07951362363,0.064,0.075,0.098,0.107,0.126,0.197,0.102,0.104,0.047,0.08,0.0372655273,0.1234681117,0.3485619008,0.2554397666,0.07803251355,0.1049604002,0.05227177991,12566.0,0.4630790399,0.07628802935,0.2051674056,0.2554655251,0.5393670693,0.4606329307
72-828,0.2153043035,0.09415584416,0.1590909091,0.206964604,0.3244843392,0.4969442322,0.5030557678,0.07951362363,0.064,0.075,0.098,0.107,0.126,0.197,0.102,0.104,0.047,0.08,0.0372655273,0.1234681117,0.3485619008,0.2554397666,0.07803251355,0.1049604002,0.05227177991,12566.0,0.4630790399,0.07628802935,0.2051674056,0.2554655251,0.5393670693,0.4606329307
72-830,0.2704257768,0.1028001534,0.1802838512,0.2220943613,0.2243958573,0.4932873034,0.5067126966,0.09551208285,0.01898101898,0.02597402597,0.04195804196,0.1708291708,0.04195804196,0.1078921079,0.1508491508,0.1738261738,0.1838161838,0.08391608392,0.04090233019,0.1110560238,0.323252355,0.232027764,0.07312840853,0.1566683193,0.06296479921,6257.0,0.6415730337,0.05280898876,0.1353932584,0.1702247191,0.6943820225,0.3056179775
72-831,0.2927644959,0.1279884304,0.2279567949,0.1866046007,0.1646856781,0.5355900032,0.4644099968,0.1484159624,0.043,0.039,0.054,0.068,0.116,0.228,0.097,0.237,0.077,0.041,0.13417635,0.1237867396,0.3304853042,0.232125769,0.04285714286,0.1033492823,0.03321941217,22127.0,0.5178934208,0.07141740897,0.1587748086,0.2519143616,0.5893108298,0.4106891702
72-831,0.2927644959,0.1279884304,0.2279567949,0.1866046007,0.1646856781,0.5355900032,0.4644099968,0.1484159624,0.043,0.039,0.054,0.068,0.116,0.228,0.097,0.237,0.077,0.041,0.13417635,0.1237867396,0.3304853042,0.232125769,0.04285714286,0.1033492823,0.03321941217,17702.0,0.5178934208,0.07141740897,0.1587748086,0.2519143616,0.5893108298,0.4106891702
72-831,0.2927644959,0.1279884304,0.2279567949,0.1866046007,0.1646856781,0.5355900032,0.4644099968,0.1484159624,0.043,0.039,0.054,0.068,0.116,0.228,0.097,0.237,0.077,0.041,0.13417635,0.1237867396,0.3304853042,0.232125769,0.04285714286,0.1033492823,0.03321941217,22127.0,0.5178934208,0.07141740897,0.1587748086,0.2519143616,0.5893108298,0.4106891702
72-831,0.2927644959,0.1279884304,0.2279567949,0.1866046007,0.1646856781,0.5355900032,0.4644099968,0.1484159624,0.043,0.039,0.054,0.068,0.116,0.228,0.097,0.237,0.077,0.041,0.13417635,0.1237867396,0.3304853042,0.232125769,0.04285714286,0.1033492823,0.03321941217,26552.0,0.5178934208,0.07141740897,0.1587748086,0.2519143616,0.5893108298,0.4106891702
72-832,0.2835310904,0.1216957044,0.1830880144,0.1831255632,0.2285596275,0.4829903875,0.5170096125,0.1368278762,0.06106106106,0.03803803804,0.06806806807,0.06406406406,0.1131131131,0.2272272272,0.1471471471,0.1561561562,0.07007007007,0.05505505506,0.07046423496,0.09142586452,0.3368072004,0.2366177167,0.06702984368,0.1323424917,0.06531264803,26632.0,0.4940217391,0.06054347826,0.1666304348,0.2788043478,0.5545652174,0.4454347826
72-832,0.2835310904,0.1216957044,0.1830880144,0.1831255632,0.2285596275,0.4829903875,0.5170096125,0.1368278762,0.06106106106,0.03803803804,0.06806806807,0.06406406406,0.1131131131,0.2272272272,0.1471471471,0.1561561562,0.07007007007,0.05505505506,0.07046423496,0.09142586452,0.3368072004,0.2366177167,0.06702984368,0.1323424917,0.06531264803,26632.0,0.4940217391,0.06054347826,0.1666304348,0.2788043478,0.5545652174,0.4454347826
72-832,0.2835310904,0.1216957044,0.1830880144,0.1831255632,0.2285596275,0.4829903875,0.5170096125,0.1368278762,0.06106106106,0.03803803804,0.06806806807,0.06406406406,0.1131131131,0.2272272272,0.1471471471,0.1561561562,0.07007007007,0.05505505506,0.07046423496,0.09142586452,0.3368072004,0.2366177167,0.06702984368,0.1323424917,0.06531264803,26632.0,0.4940217391,0.06054347826,0.1666304348,0.2788043478,0.5545652174,0.4454347826
72-832,0.2835310904,0.1216957044,0.1830880144,0.1831255632,0.2285596275,0.4829903875,0.5170096125,0.1368278762,0.06106106106,0.03803803804,0.06806806807,0.06406406406,0.1131131131,0.2272272272,0.1471471471,0.1561561562,0.07007007007,0.05505505506,0.07046423496,0.09142586452,0.3368072004,0.2366177167,0.06702984368,0.1323424917,0.06531264803,31958.0,0.4940217391,0.06054347826,0.1666304348,0.2788043478,0.5545652174,0.4454347826
72-832,0.2835310904,0.1216957044,0.1830880144,0.1831255632,0.2285596275,0.4829903875,0.5170096125,0.1368278762,0.06106106106,0.03803803804,0.06806806807,0.06406406406,0.1131131131,0.2272272272,0.1471471471,0.1561561562,0.07007007007,0.05505505506,0.07046423496,0.09142586452,0.3368072004,0.2366177167,0.06702984368,0.1323424917,0.06531264803,21306.0,0.4940217391,0.06054347826,0.1666304348,0.2788043478,0.5545652174,0.4454347826
72-833,0.2409957627,0.09361758475,0.1771716102,0.2179555085,0.2702595339,0.4917902542,0.5082097458,0.1330773305,0.044,0.01,0.066,0.155,0.068,0.158,0.07,0.216,0.155,0.058,0.07250237869,0.09609895338,0.3830637488,0.2395813511,0.1014272122,0.08011417697,0.02721217888,7552.0,0.5839497041,0.05917159763,0.1438609467,0.2130177515,0.6431213018,0.3568786982
72-835,0.1937850669,0.07164436772,0.1173931808,0.2080276219,0.4091497626,0.4838152784,0.5161847216,0.08416055244,0.1278721279,0.05194805195,0.1268731269,0.09090909091,0.05494505495,0.2177822178,0.09090909091,0.1638361638,0.01198801199,0.06293706294,0.03313840156,0.1033138402,0.3187134503,0.2719298246,0.07651072125,0.1359649123,0.0604288499,1854.0,0.486777669,0.0430950049,0.181194907,0.2889324192,0.5298726738,0.4701273262
72-837,0.2910551149,0.130508985,0.2022286919,0.1784158217,0.1977913864,0.4836863769,0.5163136231,0.1448649734,0.036,0.02,0.044,0.081,0.094,0.164,0.147,0.239,0.104,0.071,0.03548284625,0.05622617535,0.2677890724,0.2764612452,0.09040660737,0.1826556544,0.09097839898,59766.0,0.5399291671,0.05620929967,0.1403518794,0.2635096538,0.5961384668,0.4038615332
72-837,0.2910551149,0.130508985,0.2022286919,0.1784158217,0.1977913864,0.4836863769,0.5163136231,0.1448649734,0.036,0.02,0.044,0.081,0.094,0.164,0.147,0.239,0.104,0.071,0.03548284625,0.05622617535,0.2677890724,0.2764612452,0.09040660737,0.1826556544,0.09097839898,49805.0,0.5399291671,0.05620929967,0.1403518794,0.2635096538,0.5961384668,0.4038615332
72-837,0.2910551149,0.130508985,0.2022286919,0.1784158217,0.1977913864,0.4836863769,0.5163136231,0.1448649734,0.036,0.02,0.044,0.081,0.094,0.164,0.147,0.239,0.104,0.071,0.03548284625,0.05622617535,0.2677890724,0.2764612452,0.09040660737,0.1826556544,0.09097839898,39844.0,0.5399291671,0.05620929967,0.1403518794,0.2635096538,0.5961384668,0.4038615332
72-837,0.2910551149,0.130508985,0.2022286919,0.1784158217,0.1977913864,0.4836863769,0.5163136231,0.1448649734,0.036,0.02,0.044,0.081,0.094,0.164,0.147,0.239,0.104,0.071,0.03548284625,0.05622617535,0.2677890724,0.2764612452,0.09040660737,0.1826556544,0.09097839898,39844.0,0.5399291671,0.05620929967,0.1403518794,0.2635096538,0.5961384668,0.4038615332
72-837,0.2910551149,0.130508985,0.2022286919,0.1784158217,0.1977913864,0.4836863769,0.5163136231,0.1448649734,0.036,0.02,0.044,0.081,0.094,0.164,0.147,0.239,0.104,0.071,0.03548284625,0.05622617535,0.2677890724,0.2764612452,0.09040660737,0.1826556544,0.09097839898,39844.0,0.5399291671,0.05620929967,0.1403518794,0.2635096538,0.5961384668,0.4038615332
72-837,0.2910551149,0.130508985,0.2022286919,0.1784158217,0.1977913864,0.4836863769,0.5163136231,0.1448649734,0.036,0.02,0.044,0.081,0.094,0.164,0.147,0.239,0.104,0.071,0.03548284625,0.05622617535,0.2677890724,0.2764612452,0.09040660737,0.1826556544,0.09097839898,49805.0,0.5399291671,0.05620929967,0.1403518794,0.2635096538,0.5961384668,0.4038615332
72-837,0.2910551149,0.130508985,0.2022286919,0.1784158217,0.1977913864,0.4836863769,0.5163136231,0.1448649734,0.036,0.02,0.044,0.081,0.094,0.164,0.147,0.239,0.104,0.071,0.03548284625,0.05622617535,0.2677890724,0.2764612452,0.09040660737,0.1826556544,0.09097839898,49805.0,0.5399291671,0.05620929967,0.1403518794,0.2635096538,0.5961384668,0.4038615332
72-837,0.2910551149,0.130508985,0.2022286919,0.1784158217,0.1977913864,0.4836863769,0.5163136231,0.1448649734,0.036,0.02,0.044,0.081,0.094,0.164,0.147,0.239,0.104,0.071,0.03548284625,0.05622617535,0.2677890724,0.2764612452,0.09040660737,0.1826556544,0.09097839898,59766.0,0.5399291671,0.05620929967,0.1403518794,0.2635096538,0.5961384668,0.4038615332
72-838,0.3148249954,0.101887484,0.2345611142,0.1933296683,0.1553967381,0.4834157962,0.5165842038,0.1211288254,0.02002002002,0.0,0.03203203203,0.02502502503,0.06606606607,0.04204204204,0.1671671672,0.3033033033,0.1921921922,0.1521521522,0.01036682616,0.02551834131,0.2200956938,0.2822966507,0.1161616162,0.2272727273,0.1182881446,5457.0,0.6955275229,0.0504587156,0.1049311927,0.1490825688,0.7459862385,0.2540137615
72-841,0.2523946642,0.1024857495,0.1679496974,0.200505377,0.276664512,0.4955632603,0.5044367397,0.09020391373,0.03903903904,0.07007007007,0.1101101101,0.1211211211,0.0970970971,0.2052052052,0.1101101101,0.1641641642,0.04204204204,0.04104104104,0.04685681024,0.1365929375,0.3283857198,0.2839542103,0.06655025223,0.09371362049,0.04394644936,17017.0,0.5207401696,0.06461063994,0.1896684657,0.2249807247,0.5853508096,0.4146491904
72-841,0.2523946642,0.1024857495,0.1679496974,0.200505377,0.276664512,0.4955632603,0.5044367397,0.09020391373,0.03903903904,0.07007007007,0.1101101101,0.1211211211,0.0970970971,0.2052052052,0.1101101101,0.1641641642,0.04204204204,0.04104104104,0.04685681024,0.1365929375,0.3283857198,0.2839542103,0.06655025223,0.09371362049,0.04394644936,17017.0,0.5207401696,0.06461063994,0.1896684657,0.2249807247,0.5853508096,0.4146491904
72-841,0.2523946642,0.1024857495,0.1679496974,0.200505377,0.276664512,0.4955632603,0.5044367397,0.09020391373,0.03903903904,0.07007007007,0.1101101101,0.1211211211,0.0970970971,0.2052052052,0.1101101101,0.1641641642,0.04204204204,0.04104104104,0.04685681024,0.1365929375,0.3283857198,0.2839542103,0.06655025223,0.09371362049,0.04394644936,13614.0,0.5207401696,0.06461063994,0.1896684657,0.2249807247,0.5853508096,0.4146491904
72-841,0.2523946642,0.1024857495,0.1679496974,0.200505377,0.276664512,0.4955632603,0.5044367397,0.09020391373,0.03903903904,0.07007007007,0.1101101101,0.1211211211,0.0970970971,0.2052052052,0.1101101101,0.1641641642,0.04204204204,0.04104104104,0.04685681024,0.1365929375,0.3283857198,0.2839542103,0.06655025223,0.09371362049,0.04394644936,20420.0,0.5207401696,0.06461063994,0.1896684657,0.2249807247,0.5853508096,0.4146491904
72-844,0.3339373075,0.1607175213,0.2156187715,0.1681464033,0.1215799964,0.4973727124,0.5026272876,0.1429606813,0.037,0.009,0.163,0.076,0.159,0.198,0.2,0.134,0.0,0.024,0.1548201439,0.2175539568,0.2820143885,0.1585611511,0.1194244604,0.04086330935,0.02676258993,4415.0,0.4307138572,0.08038392322,0.1925614877,0.2963407319,0.5110977804,0.4889022196
72-845,0.299366352,0.114573904,0.2066468382,0.20056899,0.1788439157,0.4998060261,0.5001939739,0.13371266,0.004995004995,0.004995004995,0.02697302697,0.03196803197,0.07392607393,0.1498501499,0.2217782218,0.2847152847,0.1198801199,0.08091908092,0.05975960725,0.04113763332,0.3783646521,0.2754359235,0.06568478077,0.134247503,0.04536990012,7733.0,0.6678729393,0.05950944914,0.1338962606,0.138721351,0.7273823884,0.2726176116
72-845,0.299366352,0.114573904,0.2066468382,0.20056899,0.1788439157,0.4998060261,0.5001939739,0.13371266,0.004995004995,0.004995004995,0.02697302697,0.03196803197,0.07392607393,0.1498501499,0.2217782218,0.2847152847,0.1198801199,0.08091908092,0.05975960725,0.04113763332,0.3783646521,0.2754359235,0.06568478077,0.134247503,0.04536990012,7733.0,0.6678729393,0.05950944914,0.1338962606,0.138721351,0.7273823884,0.2726176116
72-852,0.3483246463,0.1356664185,0.21816828,0.1718540581,0.1259865972,0.485443038,0.514556962,0.2065897245,0.019,0.04,0.079,0.069,0.197,0.214,0.121,0.196,0.044,0.021,0.1374906086,0.1650388179,0.3117330328,0.182945154,0.1216503882,0.05941647884,0.02172551966,21488.0,0.4530318091,0.07244035785,0.1684890656,0.3060387674,0.525472167,0.474527833
72-852,0.3483246463,0.1356664185,0.21816828,0.1718540581,0.1259865972,0.485443038,0.514556962,0.2065897245,0.019,0.04,0.079,0.069,0.197,0.214,0.121,0.196,0.044,0.021,0.1374906086,0.1650388179,0.3117330328,0.182945154,0.1216503882,0.05941647884,0.02172551966,32232.0,0.4530318091,0.07244035785,0.1684890656,0.3060387674,0.525472167,0.474527833
72-852,0.3483246463,0.1356664185,0.21816828,0.1718540581,0.1259865972,0.485443038,0.514556962,0.2065897245,0.019,0.04,0.079,0.069,0.197,0.214,0.121,0.196,0.044,0.021,0.1374906086,0.1650388179,0.3117330328,0.182945154,0.1216503882,0.05941647884,0.02172551966,26860.0,0.4530318091,0.07244035785,0.1684890656,0.3060387674,0.525472167,0.474527833
72-852,0.3483246463,0.1356664185,0.21816828,0.1718540581,0.1259865972,0.485443038,0.514556962,0.2065897245,0.019,0.04,0.079,0.069,0.197,0.214,0.121,0.196,0.044,0.021,0.1374906086,0.1650388179,0.3117330328,0.182945154,0.1216503882,0.05941647884,0.02172551966,21488.0,0.4530318091,0.07244035785,0.1684890656,0.3060387674,0.525472167,0.474527833
72-852,0.3483246463,0.1356664185,0.21816828,0.1718540581,0.1259865972,0.485443038,0.514556962,0.2065897245,0.019,0.04,0.079,0.069,0.197,0.214,0.121,0.196,0.044,0.021,0.1374906086,0.1650388179,0.3117330328,0.182945154,0.1216503882,0.05941647884,0.02172551966,21488.0,0.4530318091,0.07244035785,0.1684890656,0.3060387674,0.525472167,0.474527833
72-852,0.3483246463,0.1356664185,0.21816828,0.1718540581,0.1259865972,0.485443038,0.514556962,0.2065897245,0.019,0.04,0.079,0.069,0.197,0.214,0.121,0.196,0.044,0.021,0.1374906086,0.1650388179,0.3117330328,0.182945154,0.1216503882,0.05941647884,0.02172551966,32232.0,0.4530318091,0.07244035785,0.1684890656,0.3060387674,0.525472167,0.474527833
72-853,0.3213823214,0.1225811226,0.1953601954,0.2121582122,0.1485181485,0.4763754764,0.5236245236,0.1535501536,0.02197802198,0.005994005994,0.02597402597,0.04995004995,0.1238761239,0.1318681319,0.1038961039,0.3396603397,0.1188811189,0.07792207792,0.05932884247,0.06791916445,0.2561028367,0.2755701131,0.1169890612,0.142327421,0.08176256103,32432.0,0.5953442298,0.05262506191,0.103640416,0.2483902922,0.6479692917,0.3520307083
72-854,0.2996413016,0.100563669,0.1730719959,0.2106072252,0.2161158084,0.4878298745,0.5121701255,0.08378170638,0.01801801802,0.05105105105,0.01201201201,0.03203203203,0.04004004004,0.08508508509,0.04504504505,0.1911911912,0.1771771772,0.3483483483,0.01737602499,0.02108551347,0.1392034362,0.1526747364,0.07282311597,0.3301444748,0.2666926982,9367.0,0.773480663,0.02549936252,0.05822354441,0.1427964301,0.7989800255,0.2010199745
72-861,0.3233184213,0.1156788522,0.2309076952,0.1853244037,0.1447706276,0.4951954893,0.5048045107,0.1417529184,0.023,0.018,0.026,0.037,0.059,0.097,0.141,0.324,0.179,0.096,0.0407479202,0.04123253372,0.2784508521,0.2532913335,0.1077861239,0.1963492448,0.08214199176,37777.0,0.6732450662,0.05221084187,0.1129985844,0.1615455075,0.7254559081,0.2745440919
72-861,0.3233184213,0.1156788522,0.2309076952,0.1853244037,0.1447706276,0.4951954893,0.5048045107,0.1417529184,0.023,0.018,0.026,0.037,0.059,0.097,0.141,0.324,0.179,0.096,0.0407479202,0.04123253372,0.2784508521,0.2532913335,0.1077861239,0.1963492448,0.08214199176,30222.0,0.6732450662,0.05221084187,0.1129985844,0.1615455075,0.7254559081,0.2745440919
72-861,0.3233184213,0.1156788522,0.2309076952,0.1853244037,0.1447706276,0.4951954893,0.5048045107,0.1417529184,0.023,0.018,0.026,0.037,0.059,0.097,0.141,0.324,0.179,0.096,0.0407479202,0.04123253372,0.2784508521,0.2532913335,0.1077861239,0.1963492448,0.08214199176,30222.0,0.6732450662,0.05221084187,0.1129985844,0.1615455075,0.7254559081,0.2745440919
72-861,0.3233184213,0.1156788522,0.2309076952,0.1853244037,0.1447706276,0.4951954893,0.5048045107,0.1417529184,0.023,0.018,0.026,0.037,0.059,0.097,0.141,0.324,0.179,0.096,0.0407479202,0.04123253372,0.2784508521,0.2532913335,0.1077861239,0.1963492448,0.08214199176,37777.0,0.6732450662,0.05221084187,0.1129985844,0.1615455075,0.7254559081,0.2745440919
