STORE_ID,POSTAL_CODE,STORE_CHAIN,REGION,CLASSOFTRADE,MERCHANDISED,FACINGS,POCKETS
648918,93-430,Chain 12,Lublin,SPECIALTY,Y,0,0
677351,73-637,Chain 4,Łódź,DRUG CHAIN,Y,7,9
708485,59-906,Chain 6,Lower Silesian,SPECIALTY,N,0,3
639265,90-380,Chain 4,Lublin,DRUG CHAIN,Y,15,1
673356,74-216,Chain 26,Łódź,MILITARY,Y,0,0
650425,91-752,Chain 3,Lublin,SM CHAIN,Y,0,19
703471,92-796,Chain 82,Lublin,SM CHAIN,N,11,0
675546,94-892,Chain 16,Warmian-Masurian,DSCT CHAIN,Y,0,30
636422,32-629,Chain 4,Lubusz,DRUG CHAIN,Y,11,9
717418,43-720,Chain 6,Silesian,SPECIALTY,N,0,3
672761,93-077,Chain 1,Lublin,DRUG CHAIN,Y,8,8
693761,75-302,Chain 1,Łódź,DRUG CHAIN,Y,5,10
656516,30-815,Chain 16,Lubusz,DSCT CHAIN,Y,0,35
660579,25-888,Chain 34,Opole,SM CHAIN,Y,0,64
752948,75-183,Chain 6,Łódź,SPECIALTY,N,0,3
665403,76-252,Chain 6,Łódź,SPECIALTY,N,0,3
704109,77-508,Chain 6,Łódź,SPECIALTY,N,0,3
739963,26-451,Chain 6,Opole,SPECIALTY,N,0,4
728047,37-010,Chain 6,Pomeranian,SPECIALTY,N,0,4
672791,75-896,Chain 4,Łódź,DRUG CHAIN,Y,8,9
671451,95-111,Chain 19,Warmian-Masurian,DRUG CHAIN,N,0,0
696369,74-246,Chain 9,Łódź,DSCT CHAIN,Y,12,42
628514,35-373,Chain 13,Subcarpathian,HOME IMPR,Y,0,10
688412,49-675,Chain 17,Holy Cross,SM CHAIN,Y,0,24
670232,71-175,Chain 26,Kuyavian-Pomeranian,MILITARY,Y,0,0
700114,89-475,Chain 1,Lublin,DRUG CHAIN,Y,3,13
667978,75-192,Chain 6,Łódź,SPECIALTY,N,0,4
668076,30-597,Chain 26,Lubusz,MILITARY,Y,0,0
683997,31-134,Chain 6,Lubusz,SPECIALTY,N,0,4
672821,93-673,Chain 1,Lublin,DRUG CHAIN,Y,9,7
640498,91-394,Chain 36,Lublin,SM CHAIN,Y,22,21
680881,31-113,Chain 4,Lubusz,DRUG CHAIN,Y,15,11
636625,89-403,Chain 4,Lublin,DRUG CHAIN,Y,17,10
654122,25-581,Chain 4,Opole,DRUG CHAIN,Y,10,3
645405,92-231,Chain 31,Lublin,SM CHAIN,Y,17,13
668315,27-600,Chain 1,Masovian,DRUG CHAIN,Y,5,15
638068,92-177,Chain 11,Lublin,SM CHAIN,Y,13,21
644781,89-755,Chain 9,Lublin,DSCT CHAIN,Y,12,9
651383,58-107,Chain 4,Lower Silesian,DRUG CHAIN,Y,11,3
688829,47-38.,Chain 12,West Pomeranian,SPECIALTY,Y,0,1
700019,73-507,Chain 6,Łódź,SPECIALTY,N,0,3
715210,35-683,Chain 6,Subcarpathian,SPECIALTY,N,0,3
791389,76-298,Chain 6,Łódź,SPECIALTY,N,0,0
686637,31-903,Chain 6,Lubusz,SPECIALTY,N,0,4
679379,27-249,Chain 9,Masovian,DSCT CHAIN,Y,15,26
655162,57-679,Chain 4,Lower Silesian,DRUG CHAIN,Y,11,9
688201,25-046,Chain 6,Opole,SPECIALTY,N,0,3
661120,43-814,Chain 1,Silesian,DRUG CHAIN,Y,0,22
636513,77-436,Chain 11,Łódź,SM CHAIN,Y,14,42
674730,94-687,Chain 4,Warmian-Masurian,DRUG CHAIN,Y,9,8
713836,45-173,Chain 6,Silesian,SPECIALTY,N,0,4
635360,57-846,Chain 9,Lower Silesian,DSCT CHAIN,Y,8,12
647184,92-478,Chain 4,Lublin,DRUG CHAIN,Y,15,3
668921,89-622,Chain 1,Lublin,DRUG CHAIN,Y,5,6
722159,93-750,Chain 6,Lublin,SPECIALTY,N,0,3
640279,88-682,Chain 16,Lublin,DSCT CHAIN,Y,0,28
675578,31-215,Chain 1,Lubusz,DRUG CHAIN,Y,8,9
680350,75-926,Chain 9,Łódź,DSCT CHAIN,Y,11,19
706734,75-505,Chain 6,Łódź,SPECIALTY,N,0,3
633860,57-853,Chain 9,Lower Silesian,DSCT CHAIN,Y,5,84
685983,24-916,Chain 6,Opole,SPECIALTY,N,0,3
648449,93-320,Chain 11,Lublin,SM CHAIN,Y,14,18
643246,72-492,Chain 52,Kuyavian-Pomeranian,SM CHAIN,Y,19,0
750497,45-618,Chain 6,Silesian,SPECIALTY,N,0,4
687877,29-883,Chain 1,Lubusz,DRUG CHAIN,N,10,11
648089,92-790,Chain 11,Lublin,SM CHAIN,Y,19,14
639562,44-481,Chain 4,Silesian,DRUG CHAIN,Y,11,12
653418,45-076,Chain 12,Silesian,SPECIALTY,Y,0,0
900238,73-973,Chain 6,Łódź,SPECIALTY,N,0,3
631399,58-319,Chain 16,Lower Silesian,DSCT CHAIN,Y,0,91
667454,49-885,Chain 6,Holy Cross,SPECIALTY,N,0,4
699064,70-750,Chain 6,Kuyavian-Pomeranian,SPECIALTY,N,0,4
688180,93-600,Chain 1,Lublin,DRUG CHAIN,Y,9,7
726609,71-073,Chain 6,Kuyavian-Pomeranian,SPECIALTY,N,0,3
680555,92-202,Chain 1,Lublin,DRUG CHAIN,Y,8,11
664010,50-75.,Chain 6,West Pomeranian,SPECIALTY,N,0,3
659302,58-310,Chain 4,Lower Silesian,DRUG CHAIN,Y,17,10
628550,24-778,Chain 23,Opole,SM CHAIN,Y,4,17
673259,25-621,Chain 9,Opole,DSCT CHAIN,Y,8,29
650616,30-739,Chain 10,Lubusz,SM CHAIN,Y,29,57
672059,25-079,Chain 9,Opole,DSCT CHAIN,Y,6,23
691197,72-724,Chain 6,Łódź,SPECIALTY,N,0,4
630363,32-285,Chain 4,Lubusz,DRUG CHAIN,Y,5,9
707464,44-664,Chain 6,Silesian,SPECIALTY,N,0,4
677532,76-395,Chain 5,Łódź,SM CHAIN,Y,0,11
686776,91-309,Chain 6,Lublin,SPECIALTY,N,0,3
719933,44-651,Chain 6,Silesian,SPECIALTY,N,0,3
673951,92-236,Chain 11,Lublin,SM CHAIN,Y,20,13
687304,25-684,Chain 7,Opole,SM CHAIN,Y,15,0
678584,93-693,Chain 40,Lublin,SM CHAIN,Y,8,24
683711,75-713,Chain 4,Łódź,DRUG CHAIN,Y,6,9
695741,75-517,Chain 1,Łódź,DRUG CHAIN,Y,13,11
631130,25-275,Chain 23,Opole,SM CHAIN,Y,15,19
648196,75-101,Chain 12,Łódź,SPECIALTY,Y,0,1
895240,74-999,Chain 6,Łódź,SPECIALTY,N,0,4
695944,26-144,Chain 7,Opole,SM CHAIN,Y,15,0
676231,90-299,Chain 4,Lublin,DRUG CHAIN,Y,6,0
663756,87-679,Chain 1,Lublin,DRUG CHAIN,Y,5,17
728108,95-142,Chain 6,Warmian-Masurian,SPECIALTY,N,0,3
676150,73-786,Chain 9,Łódź,DSCT CHAIN,Y,5,15
746348,74-197,Chain 6,Łódź,SPECIALTY,N,0,3
718268,36-880,Chain 6,Pomeranian,SPECIALTY,N,0,3
687699,30-222,Chain 1,Lubusz,DRUG CHAIN,Y,9,22
664282,58-095,Chain 4,Lower Silesian,DRUG CHAIN,Y,11,3
732239,60-486,Chain 6,Lower Silesian,SPECIALTY,N,0,4
663181,30-813,Chain 4,Lubusz,DRUG CHAIN,Y,8,0
682564,34-715,Chain 7,Subcarpathian,SM CHAIN,Y,20,27
750257,30-211,Chain 6,Lubusz,SPECIALTY,N,0,3
802453,72-705,Chain 5,Łódź,SM CHAIN,N,0,43
725886,26-130,Chain 6,Opole,SPECIALTY,N,0,4
696433,44-445,Chain 6,Silesian,SPECIALTY,N,0,4
681497,77-688,Chain 12,Podlaskie,SPECIALTY,Y,0,5
668311,94-975,Chain 11,Warmian-Masurian,SM CHAIN,Y,19,23
685445,25-489,Chain 7,Opole,SM CHAIN,Y,7,10
649356,32-327,Chain 10,Lubusz,SM CHAIN,Y,23,57
720359,71-973,Chain 6,Kuyavian-Pomeranian,SPECIALTY,N,0,3
656040,30-802,Chain 4,Lubusz,DRUG CHAIN,Y,8,11
686410,73-726,Chain 9,Łódź,DSCT CHAIN,Y,12,0
657872,57-732,Chain 11,Lower Silesian,SM CHAIN,Y,20,21
703180,30-235,Chain 6,Lubusz,SPECIALTY,N,0,3
667973,48-285,Chain 9,Holy Cross,DSCT CHAIN,Y,15,12
692877,77-036,Chain 6,Łódź,SPECIALTY,N,0,4
686734,37-074,Chain 1,Pomeranian,DRUG CHAIN,Y,12,7
660142,43-784,Chain 4,Silesian,DRUG CHAIN,Y,9,0
741917,76-065,Chain 6,Łódź,SPECIALTY,N,0,3
689415,30-837,Chain 6,Lubusz,SPECIALTY,N,0,3
694628,36-890,Chain 9,Pomeranian,DSCT CHAIN,Y,5,0
688817,58-787,Chain 12,Lower Silesian,SPECIALTY,Y,0,0
716344,77-239,Chain 6,Łódź,SPECIALTY,N,0,3
692469,71-776,Chain 4,Kuyavian-Pomeranian,DRUG CHAIN,Y,9,6
701683,27-380,Chain 4,Masovian,DRUG CHAIN,Y,17,0
689176,84-703,Chain 6,Lesser Poland,SPECIALTY,N,0,3
713691,35-716,Chain 6,Subcarpathian,SPECIALTY,N,0,3
649860,29-880,Chain 4,Lubusz,DRUG CHAIN,Y,11,9
657578,30-861,Chain 10,Lubusz,SM CHAIN,Y,12,67
663379,90-735,Chain 19,Lublin,DRUG CHAIN,N,0,0
757616,94-997,Chain 6,Warmian-Masurian,SPECIALTY,N,0,3
688795,25-202,Chain 6,Opole,SPECIALTY,N,0,3
657164,72-109,Chain 9,Kuyavian-Pomeranian,DSCT CHAIN,Y,0,7
646938,26-059,Chain 12,Opole,SPECIALTY,Y,0,1
668069,75-903,Chain 1,Łódź,DRUG CHAIN,Y,9,10
702239,27-299,Chain 6,Masovian,SPECIALTY,N,0,4
699957,76-035,Chain 6,Łódź,SPECIALTY,N,0,3
679990,75-921,Chain 9,Łódź,DSCT CHAIN,Y,14,13
724868,72-011,Chain 6,Kuyavian-Pomeranian,SPECIALTY,N,0,3
699470,25-983,Chain 6,Opole,SPECIALTY,N,0,3
647316,31-385,Chain 10,Lubusz,SM CHAIN,Y,15,63
725245,30-096,Chain 6,Lubusz,SPECIALTY,N,0,4
660163,25-082,Chain 34,Opole,SM CHAIN,Y,0,22
764897,25-218,Chain 6,Opole,SPECIALTY,N,0,4
670238,36-054,Chain 1,Subcarpathian,DRUG CHAIN,Y,11,11
734285,26-797,Chain 6,Masovian,SPECIALTY,N,0,3
674707,27-078,Chain 4,Masovian,DRUG CHAIN,Y,10,0
791491,71-402,Chain 6,Kuyavian-Pomeranian,SPECIALTY,N,0,4
837854,35-534,Chain 6,Subcarpathian,SPECIALTY,N,0,4
647042,35-335,Chain 4,Subcarpathian,DRUG CHAIN,Y,22,3
824631,30-340,Chain 6,Lubusz,SPECIALTY,N,0,4
677652,76-087,Chain 5,Łódź,SM CHAIN,Y,0,20
676409,34-799,Chain 9,Subcarpathian,DSCT CHAIN,Y,8,0
723056,59-958,Chain 6,Lower Silesian,SPECIALTY,N,0,3
646308,29-753,Chain 1,Lubusz,DRUG CHAIN,Y,0,21
676227,88-480,Chain 35,Lublin,SM CHAIN,Y,15,5
657879,24-776,Chain 34,Opole,SM CHAIN,Y,22,44
647598,30-996,Chain 12,Lubusz,SPECIALTY,Y,0,0
691590,78-592,Chain 9,Podlaskie,DSCT CHAIN,Y,12,27
661517,90-493,Chain 12,Lublin,SPECIALTY,Y,0,5
673528,87-938,Chain 68,Lublin,SM CHAIN,Y,12,0
718763,71-746,Chain 6,Kuyavian-Pomeranian,SPECIALTY,N,0,3
646203,26-176,Chain 7,Opole,SM CHAIN,Y,14,9
703830,77-684,Chain 16,Podlaskie,DSCT CHAIN,Y,0,31
679227,59-674,Chain 4,Lower Silesian,DRUG CHAIN,Y,17,11
711503,48-285,Chain 21,Holy Cross,VAR CHAIN,Y,20,7
666851,73-774,Chain 4,Łódź,DRUG CHAIN,Y,10,9
685623,25-801,Chain 6,Opole,SPECIALTY,N,0,4
739856,94-973,Chain 14,Warmian-Masurian,SPECIALTY,N,0,0
629255,78-073,Chain 18,Podlaskie,SM CHAIN,Y,0,21
682349,72-916,Chain 9,Łódź,DSCT CHAIN,Y,12,26
664590,57-779,Chain 11,Lower Silesian,SM CHAIN,Y,22,24
710721,57-273,Chain 11,Greater Poland,SM CHAIN,Y,12,9
676757,70-741,Chain 12,Kuyavian-Pomeranian,SPECIALTY,Y,0,1
672628,60-568,Chain 1,Lower Silesian,DRUG CHAIN,Y,6,6
687670,76-420,Chain 9,Łódź,DSCT CHAIN,Y,15,16
719063,70-682,Chain 6,Kuyavian-Pomeranian,SPECIALTY,N,0,3
677080,58-745,Chain 1,Lower Silesian,DRUG CHAIN,Y,0,18
700170,78-209,Chain 4,Podlaskie,DRUG CHAIN,Y,22,4
716404,75-245,Chain 6,Łódź,SPECIALTY,N,0,3
754929,25-743,Chain 6,Opole,SPECIALTY,N,0,3
628781,26-058,Chain 6,Opole,SPECIALTY,N,0,4
672612,76-077,Chain 5,Łódź,SM CHAIN,Y,0,18
693850,75-903,Chain 4,Łódź,DRUG CHAIN,Y,10,11
673456,26-424,Chain 6,Opole,SPECIALTY,N,0,3
663137,31-319,Chain 12,Lubusz,SPECIALTY,Y,0,5
682019,34-727,Chain 9,Subcarpathian,DSCT CHAIN,Y,18,4
700758,89-574,Chain 19,Lublin,DRUG CHAIN,N,0,0
636865,89-378,Chain 4,Lublin,DRUG CHAIN,Y,10,0
673481,90-344,Chain 1,Lublin,DRUG CHAIN,Y,5,9
645885,92-600,Chain 31,Lublin,SM CHAIN,Y,18,15
669365,25-587,Chain 7,Opole,SM CHAIN,Y,0,18
642783,95-586,Chain 4,Warmian-Masurian,DRUG CHAIN,Y,15,9
722728,27-323,Chain 6,Masovian,SPECIALTY,N,0,4
714381,57-274,Chain 47,Greater Poland,SM CHAIN,Y,27,19
632733,88-275,Chain 11,Lublin,SM CHAIN,Y,14,51
651062,27-204,Chain 4,Masovian,DRUG CHAIN,Y,22,8
653805,92-796,Chain 25,Lublin,SM CHAIN,Y,18,12
688299,25-776,Chain 1,Opole,DRUG CHAIN,Y,8,8
662353,44-574,Chain 13,Silesian,HOME IMPR,N,0,0
660343,25-898,Chain 34,Opole,SM CHAIN,Y,13,20
700377,70-784,Chain 6,Kuyavian-Pomeranian,SPECIALTY,N,0,4
636660,30-865,Chain 29,Lubusz,SM CHAIN,Y,12,19
634800,30-722,Chain 29,Lubusz,SM CHAIN,Y,12,19
678179,27-117,Chain 9,Masovian,DSCT CHAIN,Y,12,10
672815,30-976,Chain 1,Lubusz,DRUG CHAIN,Y,4,20
722048,34-984,Chain 6,Subcarpathian,SPECIALTY,N,0,3
674551,77-695,Chain 16,Podlaskie,DSCT CHAIN,Y,0,83
671400,45-477,Chain 6,Silesian,SPECIALTY,N,0,4
718992,75-161,Chain 6,Łódź,SPECIALTY,N,0,3
759011,61-86.,Chain 6,West Pomeranian,SPECIALTY,N,0,4
712626,36-792,Chain 6,Pomeranian,SPECIALTY,N,0,4
664826,75-012,Chain 1,Łódź,DRUG CHAIN,N,13,6
669775,47-938,Chain 16,Holy Cross,DSCT CHAIN,Y,0,36
681617,31-453,Chain 12,Lubusz,SPECIALTY,Y,0,5
683455,34-714,Chain 6,Subcarpathian,SPECIALTY,N,0,3
654840,29-846,Chain 4,Lubusz,DRUG CHAIN,Y,17,3
659782,59-286,Chain 4,Lower Silesian,DRUG CHAIN,Y,14,10
653736,30-483,Chain 10,Lubusz,SM CHAIN,Y,13,43
706209,76-188,Chain 6,Łódź,SPECIALTY,N,0,3
663742,43-906,Chain 4,Silesian,DRUG CHAIN,Y,13,8
674547,89-755,Chain 35,Lublin,SM CHAIN,Y,15,5
707968,85-773,Chain 6,Lesser Poland,SPECIALTY,N,0,3
662701,30-690,Chain 4,Lubusz,DRUG CHAIN,Y,11,9
669783,48-255,Chain 6,Holy Cross,SPECIALTY,N,0,4
630098,44-976,Chain 18,Silesian,SM CHAIN,Y,0,53
688027,88-877,Chain 18,Lublin,SM CHAIN,Y,0,33
644594,37-377,Chain 13,Pomeranian,HOME IMPR,N,0,0
823365,30-504,Chain 10,Lubusz,SM CHAIN,N,22,142
723922,60-226,Chain 6,Lower Silesian,SPECIALTY,N,0,3
645767,76-384,Chain 5,Łódź,SM CHAIN,Y,0,0
676569,77-596,Chain 4,Łódź,DRUG CHAIN,Y,4,9
661406,75-122,Chain 1,Łódź,DRUG CHAIN,Y,5,15
689402,50-077,Chain 6,Holy Cross,SPECIALTY,N,0,3
644877,26-366,Chain 8,Opole,SM CHAIN,Y,22,27
652949,45-577,Chain 18,Silesian,SM CHAIN,Y,0,52
671427,90-176,Chain 35,Lublin,SM CHAIN,Y,5,4
759069,35-992,Chain 6,Subcarpathian,SPECIALTY,N,0,3
669254,29-893,Chain 6,Lubusz,SPECIALTY,N,0,4
673596,75-822,Chain 26,Łódź,MILITARY,Y,0,0
667631,76-399,Chain 4,Łódź,DRUG CHAIN,Y,15,13
653255,31-149,Chain 10,Lubusz,SM CHAIN,Y,21,43
645865,87-736,Chain 4,Lublin,DRUG CHAIN,Y,11,7
700381,32-361,Chain 6,Lubusz,SPECIALTY,N,0,4
682111,89-790,Chain 3,Lublin,SM CHAIN,Y,0,0
711791,29-975,Chain 6,Lubusz,SPECIALTY,N,0,3
653460,30-809,Chain 4,Lubusz,DRUG CHAIN,Y,9,4
698491,37-236,Chain 9,Pomeranian,DSCT CHAIN,Y,0,12
668058,45-073,Chain 16,Silesian,DSCT CHAIN,Y,0,93
701605,85-180,Chain 6,Lesser Poland,SPECIALTY,N,0,3
793285,25-261,Chain 6,Opole,SPECIALTY,N,0,4
640824,91-806,Chain 4,Lublin,DRUG CHAIN,Y,6,0
651817,31-290,Chain 10,Lubusz,SM CHAIN,Y,12,38
669300,31-296,Chain 6,Lubusz,SPECIALTY,N,0,4
665518,32-669,Chain 9,Lubusz,DSCT CHAIN,Y,15,24
659351,74-697,Chain 4,Łódź,DRUG CHAIN,Y,6,9
689640,27-402,Chain 6,Masovian,SPECIALTY,N,0,4
669546,95-173,Chain 18,Warmian-Masurian,SM CHAIN,Y,42,69
721505,60-32.,Chain 6,West Pomeranian,SPECIALTY,N,0,3
745576,93-619,Chain 6,Lublin,SPECIALTY,N,0,3
629917,73-723,Chain 11,Łódź,SM CHAIN,Y,0,16
682327,87-922,Chain 18,Lublin,SM CHAIN,Y,0,38
658410,72-706,Chain 18,Łódź,SM CHAIN,Y,7,6
689197,27-287,Chain 1,Masovian,DRUG CHAIN,Y,0,28
648177,26-459,Chain 8,Opole,SM CHAIN,Y,22,30
669854,25-888,Chain 6,Opole,SPECIALTY,N,0,3
711241,36-979,Chain 6,Pomeranian,SPECIALTY,N,0,4
701682,75-007,Chain 6,Łódź,SPECIALTY,N,0,4
707840,56-81.,Chain 6,West Pomeranian,SPECIALTY,N,0,3
668238,58-199,Chain 16,Lower Silesian,DSCT CHAIN,Y,0,87
647617,32-122,Chain 10,Lubusz,SM CHAIN,Y,22,71
684279,25-077,Chain 1,Opole,DRUG CHAIN,Y,13,6
643777,32-413,Chain 10,Lubusz,SM CHAIN,Y,25,43
723911,32-154,Chain 6,Lubusz,SPECIALTY,N,0,3
629669,58-285,Chain 11,Lower Silesian,SM CHAIN,Y,14,10
725224,43-898,Chain 6,Silesian,SPECIALTY,N,0,4
721806,34-714,Chain 6,Subcarpathian,SPECIALTY,N,0,4
638659,90-553,Chain 16,Lublin,DSCT CHAIN,Y,0,36
717312,43-858,Chain 6,Silesian,SPECIALTY,N,0,3
660867,76-215,Chain 9,Łódź,DSCT CHAIN,Y,5,23
674759,24-989,Chain 9,Opole,DSCT CHAIN,Y,8,13
674887,29-840,Chain 9,Lubusz,DSCT CHAIN,Y,13,9
679531,35-417,Chain 8,Subcarpathian,SM CHAIN,Y,15,29
677129,76-209,Chain 9,Łódź,DSCT CHAIN,Y,9,26
700984,32-143,Chain 6,Lubusz,SPECIALTY,N,0,4
645303,25-616,Chain 7,Opole,SM CHAIN,Y,20,10
721282,34-706,Chain 6,Subcarpathian,SPECIALTY,N,0,3
646703,59-538,Chain 4,Lower Silesian,DRUG CHAIN,Y,11,8
695382,26-739,Chain 4,Masovian,DRUG CHAIN,Y,5,10
646065,92-210,Chain 31,Lublin,SM CHAIN,Y,22,0
698251,77-375,Chain 1,Łódź,DRUG CHAIN,Y,11,21
634047,94-878,Chain 11,Warmian-Masurian,SM CHAIN,Y,13,31
642482,31-374,Chain 4,Lubusz,DRUG CHAIN,Y,6,4
745928,73-232,Chain 6,Łódź,SPECIALTY,N,0,4
712445,74-129,Chain 6,Łódź,SPECIALTY,N,0,3
721391,44-200,Chain 6,Silesian,SPECIALTY,N,0,3
673034,29-817,Chain 6,Lubusz,SPECIALTY,N,0,3
630215,78-196,Chain 11,Podlaskie,SM CHAIN,Y,11,22
672820,57-757,Chain 1,Lower Silesian,DRUG CHAIN,Y,29,11
678330,87-892,Chain 3,Lublin,SM CHAIN,Y,0,20
701471,35-383,Chain 6,Subcarpathian,SPECIALTY,N,0,3
644602,44-082,Chain 4,Silesian,DRUG CHAIN,Y,5,13
644483,59-492,Chain 4,Lower Silesian,DRUG CHAIN,Y,22,8
667542,73-074,Chain 1,Łódź,DRUG CHAIN,Y,5,17
656235,35-315,Chain 13,Subcarpathian,HOME IMPR,N,0,5
683504,93-598,Chain 31,Lublin,SM CHAIN,Y,22,17
914748,74-026,Chain 6,Łódź,SPECIALTY,N,0,4
742079,25-473,Chain 6,Opole,SPECIALTY,N,0,3
721196,59-696,Chain 6,Lower Silesian,SPECIALTY,N,0,4
643579,88-779,Chain 16,Lublin,DSCT CHAIN,Y,0,142
649245,92-800,Chain 25,Lublin,SM CHAIN,Y,22,11
685272,75-245,Chain 16,Łódź,DSCT CHAIN,Y,0,59
630963,27-279,Chain 4,Masovian,DRUG CHAIN,Y,11,11
696890,47-938,Chain 59,Holy Cross,SM CHAIN,N,0,2
694824,76-249,Chain 6,Łódź,SPECIALTY,N,0,3
636898,29-836,Chain 16,Lubusz,DSCT CHAIN,Y,0,41
680220,32-654,Chain 6,Lubusz,SPECIALTY,N,0,4
667258,71-738,Chain 6,Kuyavian-Pomeranian,SPECIALTY,N,0,4
684007,89-743,Chain 18,Lublin,SM CHAIN,Y,0,26
700450,36-333,Chain 6,Pomeranian,SPECIALTY,N,0,3
706910,37-039,Chain 6,Pomeranian,SPECIALTY,N,0,3
791442,72-626,Chain 52,Kuyavian-Pomeranian,SM CHAIN,Y,0,10
678657,36-023,Chain 6,Subcarpathian,SPECIALTY,N,0,3
792380,37-098,Chain 6,Pomeranian,SPECIALTY,N,0,4
664240,58-288,Chain 1,Lower Silesian,DRUG CHAIN,Y,0,15
696990,77-801,Chain 4,Podlaskie,DRUG CHAIN,Y,9,9
702847,37-101,Chain 6,Pomeranian,SPECIALTY,N,0,4
670838,31-090,Chain 1,Lubusz,DRUG CHAIN,Y,5,17
668008,70-781,Chain 1,Kuyavian-Pomeranian,DRUG CHAIN,N,12,6
728646,44-206,Chain 6,Silesian,SPECIALTY,N,0,3
824813,58-680,Chain 44,Lower Silesian,CONV INDEP,N,0,0
641986,72-018,Chain 42,Kuyavian-Pomeranian,SM CHAIN,Y,6,11
694672,58-753,Chain 18,Lower Silesian,SM CHAIN,Y,0,29
651752,72-878,Chain 18,Łódź,SM CHAIN,Y,7,8
704080,71-531,Chain 6,Kuyavian-Pomeranian,SPECIALTY,N,0,3
694630,75-923,Chain 4,Łódź,DRUG CHAIN,Y,17,11
652436,27-281,Chain 8,Masovian,SM CHAIN,Y,29,29
631323,35-273,Chain 4,Subcarpathian,DRUG CHAIN,Y,15,9
846671,36-524,Chain 6,Pomeranian,SPECIALTY,N,0,4
819936,76-193,Chain 6,Łódź,SPECIALTY,N,0,4
640219,89-402,Chain 16,Lublin,DSCT CHAIN,Y,0,32
648637,34-736,Chain 10,Subcarpathian,SM CHAIN,Y,24,54
692500,72-543,Chain 6,Kuyavian-Pomeranian,SPECIALTY,N,0,3
632960,57-703,Chain 9,Lower Silesian,DSCT CHAIN,Y,5,28
644605,90-702,Chain 4,Lublin,DRUG CHAIN,Y,11,11
678839,27-032,Chain 9,Masovian,DSCT CHAIN,Y,12,23
688227,36-573,Chain 1,Pomeranian,DRUG CHAIN,N,12,15
723424,37-320,Chain 6,Pomeranian,SPECIALTY,N,0,3
702251,37-039,Chain 6,Pomeranian,SPECIALTY,N,0,3
667778,27-353,Chain 1,Masovian,DRUG CHAIN,Y,11,23
671202,77-036,Chain 1,Łódź,DRUG CHAIN,N,5,10
750018,35-518,Chain 6,Subcarpathian,SPECIALTY,N,0,4
680084,94-873,Chain 1,Warmian-Masurian,DRUG CHAIN,Y,5,18
722589,27-300,Chain 6,Masovian,SPECIALTY,N,0,3
669437,55-38.,Chain 12,West Pomeranian,SPECIALTY,Y,0,1
675104,94-881,Chain 1,Warmian-Masurian,DRUG CHAIN,Y,5,10
694684,26-117,Chain 7,Opole,SM CHAIN,Y,8,2
706208,27-617,Chain 6,Masovian,SPECIALTY,N,0,3
736628,24-702,Chain 6,Opole,SPECIALTY,N,0,3
715317,76-254,Chain 6,Łódź,SPECIALTY,N,0,3
685036,70-837,Chain 6,Kuyavian-Pomeranian,SPECIALTY,N,0,3
666540,26-006,Chain 6,Opole,SPECIALTY,N,0,3
629015,77-887,Chain 18,Podlaskie,SM CHAIN,Y,0,18
681058,49-209,Chain 6,Holy Cross,SPECIALTY,N,0,3
917028,26-477,Chain 6,Opole,SPECIALTY,N,0,4
694273,72-042,Chain 6,Kuyavian-Pomeranian,SPECIALTY,N,0,3
665111,72-906,Chain 4,Łódź,DRUG CHAIN,Y,8,9
683852,47-801,Chain 17,Holy Cross,SM CHAIN,Y,3,20
709423,71-177,Chain 9,Kuyavian-Pomeranian,DSCT CHAIN,Y,0,8
663206,74-740,Chain 1,Łódź,DRUG CHAIN,Y,10,12
757325,72-815,Chain 6,Łódź,SPECIALTY,N,0,4
656461,31-785,Chain 4,Lubusz,DRUG CHAIN,Y,22,8
659131,73-805,Chain 11,Łódź,SM CHAIN,Y,11,16
760878,75-573,Chain 6,Łódź,SPECIALTY,N,0,4
682181,90-299,Chain 1,Lublin,DRUG CHAIN,Y,5,7
698074,75-011,Chain 1,Łódź,DRUG CHAIN,Y,4,21
792022,74-762,Chain 6,Łódź,SPECIALTY,N,0,3
821784,58-192,Chain 6,Lower Silesian,SPECIALTY,N,0,4
630259,58-189,Chain 16,Lower Silesian,DSCT CHAIN,Y,0,28
636627,78-677,Chain 11,Podlaskie,SM CHAIN,Y,24,17
750308,60-480,Chain 6,Lower Silesian,SPECIALTY,N,0,3
740108,59-953,Chain 6,Lower Silesian,SPECIALTY,N,0,3
649635,26-895,Chain 13,Masovian,HOME IMPR,Y,0,5
798094,72-632,Chain 6,Kuyavian-Pomeranian,SPECIALTY,N,0,3
679025,25-999,Chain 7,Opole,SM CHAIN,Y,14,10
905889,35-688,Chain 6,Subcarpathian,SPECIALTY,N,0,3
703359,43-926,Chain 1,Silesian,DRUG CHAIN,Y,4,23
689261,72-732,Chain 1,Łódź,DRUG CHAIN,Y,9,13
722410,75-208,Chain 6,Łódź,SPECIALTY,N,0,3
636900,30-984,Chain 29,Lubusz,SM CHAIN,Y,0,19
701761,34-706,Chain 6,Subcarpathian,SPECIALTY,N,0,4
677945,26-012,Chain 7,Opole,SM CHAIN,Y,15,11
656460,32-459,Chain 4,Lubusz,DRUG CHAIN,Y,11,0
694231,58-133,Chain 9,Lower Silesian,DSCT CHAIN,Y,7,15
727676,29-916,Chain 14,Lubusz,SPECIALTY,N,0,0
