STORE_ID,POSTAL_CODE,STORE_CHAIN,REGION,CLASSOFTRADE,MERCHANDISED,FACINGS,POCKETS
719345,49-918,Chain 6,Holy Cross,SPECIALTY,N,0,3
709511,73-689,Chain 6,Łódź,SPECIALTY,N,0,3
758710,76-224,Chain 6,Łódź,SPECIALTY,N,0,3
671433,90-532,Chain 1,Lublin,DRUG CHAIN,Y,9,6
657043,79-322,Chain 18,Podlaskie,SM CHAIN,Y,0,28
827332,74-607,Chain 6,Łódź,SPECIALTY,N,0,4
688870,74-679,Chain 9,Łódź,DSCT CHAIN,Y,3,12
753129,35-393,Chain 6,Subcarpathian,SPECIALTY,N,0,3
635698,94-895,Chain 16,Warmian-Masurian,DSCT CHAIN,Y,0,30
717431,37-128,Chain 6,Pomeranian,SPECIALTY,N,0,3
638356,30-206,Chain 13,Lubusz,HOME IMPR,Y,0,5
655172,34-888,Chain 18,Subcarpathian,SM CHAIN,Y,0,38
649703,43-909,Chain 4,Silesian,DRUG CHAIN,Y,22,12
642397,29-727,Chain 10,Lubusz,SM CHAIN,Y,29,63
713761,74-213,Chain 6,Łódź,SPECIALTY,N,0,3
672276,78-586,Chain 26,Podlaskie,MILITARY,Y,0,0
892840,58-620,Chain 6,Lower Silesian,SPECIALTY,N,0,4
716399,72-574,Chain 6,Kuyavian-Pomeranian,SPECIALTY,N,0,3
722488,25-198,Chain 6,Opole,SPECIALTY,N,0,3
633638,77-905,Chain 18,Podlaskie,SM CHAIN,Y,0,27
702560,71-173,Chain 6,Kuyavian-Pomeranian,SPECIALTY,N,0,3
699731,44-802,Chain 6,Silesian,SPECIALTY,N,0,4
629498,73-737,Chain 18,Łódź,SM CHAIN,Y,14,8
697627,60-374,Chain 6,Lower Silesian,SPECIALTY,N,0,4
655604,72-139,Chain 9,Kuyavian-Pomeranian,DSCT CHAIN,Y,8,6
721270,43-898,Chain 6,Silesian,SPECIALTY,N,0,3
656618,30-418,Chain 10,Lubusz,SM CHAIN,Y,15,63
698970,78-489,Chain 4,Podlaskie,DRUG CHAIN,Y,4,9
698785,29-680,Chain 6,Lubusz,SPECIALTY,N,0,3
659894,93-013,Chain 6,Lublin,SPECIALTY,N,0,7
692825,26-388,Chain 7,Opole,SM CHAIN,Y,14,24
744010,72-798,Chain 6,Łódź,SPECIALTY,N,0,4
639418,94-752,Chain 36,Warmian-Masurian,SM CHAIN,Y,14,20
683432,47-682,Chain 17,Holy Cross,SM CHAIN,Y,3,27
696161,77-088,Chain 1,Łódź,DRUG CHAIN,Y,12,11
726071,44-976,Chain 6,Silesian,SPECIALTY,N,0,4
660558,25-750,Chain 4,Opole,DRUG CHAIN,Y,9,19
671741,89-741,Chain 1,Lublin,DRUG CHAIN,Y,4,9
687640,91-759,Chain 1,Lublin,DRUG CHAIN,Y,8,14
672161,89-755,Chain 1,Lublin,DRUG CHAIN,Y,9,8
682411,58-304,Chain 12,Lower Silesian,SPECIALTY,Y,0,5
686883,75-156,Chain 6,Łódź,SPECIALTY,N,0,3
686527,87-689,Chain 18,Lublin,SM CHAIN,Y,0,42
652202,32-137,Chain 4,Lubusz,DRUG CHAIN,Y,8,11
686344,25-699,Chain 7,Opole,SM CHAIN,Y,24,8
648558,26-477,Chain 12,Opole,SPECIALTY,Y,0,1
706830,93-303,Chain 6,Lublin,SPECIALTY,N,0,3
675517,29-888,Chain 1,Lubusz,DRUG CHAIN,Y,9,17
699530,25-202,Chain 6,Opole,SPECIALTY,N,0,3
682095,72-820,Chain 6,Łódź,SPECIALTY,N,0,3
687630,31-603,Chain 9,Lubusz,DSCT CHAIN,Y,6,20
657058,32-383,Chain 9,Lubusz,DSCT CHAIN,Y,12,45
652187,26-787,Chain 7,Masovian,SM CHAIN,Y,24,8
667925,26-246,Chain 7,Opole,SM CHAIN,Y,7,10
670231,78-590,Chain 11,Podlaskie,SM CHAIN,Y,13,19
669272,92-198,Chain 3,Lublin,SM CHAIN,Y,0,16
823644,77-435,Chain 6,Łódź,SPECIALTY,N,0,4
751746,95-128,Chain 6,Warmian-Masurian,SPECIALTY,N,0,3
673321,35-273,Chain 4,Subcarpathian,DRUG CHAIN,Y,22,13
670328,72-373,Chain 4,Kuyavian-Pomeranian,DRUG CHAIN,Y,11,12
657975,84-776,Chain 13,Lesser Poland,HOME IMPR,Y,0,7
679932,75-238,Chain 16,Łódź,DSCT CHAIN,Y,11,19
658119,25-950,Chain 34,Opole,SM CHAIN,Y,11,54
656543,44-186,Chain 4,Silesian,DRUG CHAIN,Y,0,10
664155,90-215,Chain 6,Lublin,SPECIALTY,N,0,6
643957,32-143,Chain 10,Lubusz,SM CHAIN,Y,12,51
679466,27-212,Chain 6,Masovian,SPECIALTY,N,0,3
724407,26-822,Chain 6,Masovian,SPECIALTY,N,0,4
650414,88-303,Chain 13,Lublin,HOME IMPR,Y,0,2
649380,30-735,Chain 4,Lubusz,DRUG CHAIN,Y,15,2
652377,95-074,Chain 9,Warmian-Masurian,DSCT CHAIN,Y,4,24
682810,74-771,Chain 9,Łódź,DSCT CHAIN,Y,12,24
641536,30-107,Chain 13,Lubusz,HOME IMPR,N,0,15
679362,79-073,Chain 9,Podlaskie,DSCT CHAIN,Y,13,26
705119,36-136,Chain 6,Subcarpathian,SPECIALTY,N,0,3
702608,43-708,Chain 6,Silesian,SPECIALTY,N,0,7
708239,27-160,Chain 6,Masovian,SPECIALTY,N,0,3
669174,50-327,Chain 9,Holy Cross,DSCT CHAIN,Y,9,39
707777,47-693,Chain 16,Holy Cross,DSCT CHAIN,Y,8,83
676296,45-132,Chain 1,Silesian,DRUG CHAIN,Y,12,22
683224,35-060,Chain 7,Subcarpathian,SM CHAIN,Y,20,27
699090,78-594,Chain 4,Podlaskie,DRUG CHAIN,Y,5,9
670739,25-693,Chain 9,Opole,DSCT CHAIN,Y,14,12
655462,44-975,Chain 4,Silesian,DRUG CHAIN,Y,22,2
713901,57-584,Chain 18,Greater Poland,SM CHAIN,Y,0,41
682512,73-725,Chain 16,Łódź,DSCT CHAIN,Y,0,55
682923,76-244,Chain 6,Łódź,SPECIALTY,N,0,3
688510,75-717,Chain 9,Łódź,DSCT CHAIN,Y,6,20
674049,84-676,Chain 4,Lesser Poland,DRUG CHAIN,Y,17,9
649976,25-782,Chain 16,Opole,DSCT CHAIN,Y,0,39
661143,76-781,Chain 6,Łódź,SPECIALTY,N,0,3
694351,25-949,Chain 1,Opole,DRUG CHAIN,Y,5,12
637227,92-216,Chain 11,Lublin,SM CHAIN,Y,17,18
643588,45-605,Chain 18,Silesian,SM CHAIN,Y,14,20
692764,27-086,Chain 7,Masovian,SM CHAIN,Y,20,10
667118,27-287,Chain 1,Masovian,DRUG CHAIN,Y,4,15
748750,73-228,Chain 6,Łódź,SPECIALTY,N,0,3
653132,73-764,Chain 11,Łódź,SM CHAIN,Y,12,22
686132,48-073,Chain 17,Holy Cross,SM CHAIN,Y,8,22
723612,74-209,Chain 6,Łódź,SPECIALTY,N,0,4
677381,93-109,Chain 1,Lublin,DRUG CHAIN,Y,6,6
685229,72-707,Chain 1,Łódź,DRUG CHAIN,Y,0,16
701982,73-651,Chain 6,Łódź,SPECIALTY,N,0,4
699279,44-605,Chain 1,Silesian,DRUG CHAIN,Y,5,9
664108,72-798,Chain 18,Łódź,SM CHAIN,Y,0,11
791842,76-245,Chain 6,Łódź,SPECIALTY,N,0,4
822236,35-490,Chain 6,Subcarpathian,SPECIALTY,N,0,4
642036,25-191,Chain 34,Opole,SM CHAIN,Y,18,22
706840,59-231,Chain 6,Lower Silesian,SPECIALTY,N,0,3
689709,70-834,Chain 4,Kuyavian-Pomeranian,DRUG CHAIN,Y,8,9
939092,34-701,Chain 6,Subcarpathian,SPECIALTY,N,0,3
679720,60-328,Chain 1,Lower Silesian,DRUG CHAIN,Y,13,6
689730,75-165,Chain 1,Łódź,DRUG CHAIN,Y,4,17
670469,25-845,Chain 9,Opole,DSCT CHAIN,Y,0,6
661350,35-688,Chain 18,Subcarpathian,SM CHAIN,Y,0,9
681134,90-929,Chain 6,Lublin,SPECIALTY,N,0,4
691857,73-725,Chain 6,Łódź,SPECIALTY,N,0,3
690844,25-715,Chain 7,Opole,SM CHAIN,Y,6,18
704284,59-492,Chain 6,Lower Silesian,SPECIALTY,N,0,3
649523,43-746,Chain 4,Silesian,DRUG CHAIN,Y,17,7
629613,89-979,Chain 11,Lublin,SM CHAIN,Y,15,19
680711,75-774,Chain 4,Łódź,DRUG CHAIN,Y,11,12
687400,88-310,Chain 1,Lublin,DRUG CHAIN,Y,9,1
936124,45-540,Chain 6,Silesian,SPECIALTY,N,0,4
705246,26-133,Chain 6,Opole,SPECIALTY,N,0,3
686952,35-799,Chain 18,Subcarpathian,SM CHAIN,Y,11,11
699673,57-81.,Chain 6,West Pomeranian,SPECIALTY,N,0,4
708730,27-084,Chain 6,Masovian,SPECIALTY,N,0,3
647697,26-476,Chain 8,Opole,SM CHAIN,Y,21,33
667717,34-875,Chain 1,Subcarpathian,DRUG CHAIN,Y,9,7
667767,89-973,Chain 35,Lublin,SM CHAIN,Y,8,4
680017,31-023,Chain 1,Lubusz,DRUG CHAIN,Y,0,15
696064,27-321,Chain 7,Masovian,SM CHAIN,Y,20,10
857566,37-273,Chain 6,Pomeranian,SPECIALTY,N,0,4
689436,25-284,Chain 1,Opole,DRUG CHAIN,N,0,15
708664,49-674,Chain 6,Holy Cross,SPECIALTY,N,0,4
672340,57-866,Chain 1,Lower Silesian,DRUG CHAIN,Y,9,18
648157,30-828,Chain 10,Lubusz,SM CHAIN,Y,22,83
678315,31-896,Chain 6,Lubusz,SPECIALTY,N,0,3
702150,77-688,Chain 4,Podlaskie,DRUG CHAIN,Y,11,11
660635,29-848,Chain 1,Lubusz,DRUG CHAIN,Y,9,6
699214,31-130,Chain 1,Lubusz,DRUG CHAIN,Y,5,22
643292,60-578,Chain 18,Lower Silesian,SM CHAIN,Y,17,9
707472,75-193,Chain 6,Łódź,SPECIALTY,N,0,3
684250,76-425,Chain 9,Łódź,DSCT CHAIN,Y,6,30
868259,58-326,Chain 16,Lower Silesian,DSCT CHAIN,N,0,7
669813,89-787,Chain 1,Lublin,DRUG CHAIN,Y,5,6
630106,60-536,Chain 9,Lower Silesian,DSCT CHAIN,Y,12,22
672780,76-473,Chain 6,Łódź,SPECIALTY,N,0,4
799473,57-674,Chain 57,Lower Silesian,SM CHAIN,N,15,0
691453,71-530,Chain 6,Kuyavian-Pomeranian,SPECIALTY,N,0,3
688016,43-979,Chain 45,Silesian,SM CHAIN,Y,0,0
670810,76-533,Chain 9,Łódź,DSCT CHAIN,Y,11,21
658839,24-775,Chain 34,Opole,SM CHAIN,Y,15,49
647577,26-425,Chain 8,Opole,SM CHAIN,Y,15,33
697052,26-750,Chain 6,Masovian,SPECIALTY,N,0,3
697471,73-934,Chain 1,Łódź,DRUG CHAIN,Y,9,16
696330,77-684,Chain 4,Podlaskie,DRUG CHAIN,Y,15,13
663077,65-37.,Chain 12,West Pomeranian,SPECIALTY,Y,0,5
709868,44-019,Chain 6,Silesian,SPECIALTY,N,0,3
715616,45-384,Chain 6,Silesian,SPECIALTY,N,0,3
719696,30-242,Chain 6,Lubusz,SPECIALTY,N,0,4
671368,90-985,Chain 36,Lublin,SM CHAIN,Y,22,21
635327,73-644,Chain 33,Łódź,SM CHAIN,Y,15,6
650877,95-374,Chain 9,Warmian-Masurian,DSCT CHAIN,Y,6,35
678998,32-324,Chain 1,Lubusz,DRUG CHAIN,N,13,11
681115,36-136,Chain 6,Subcarpathian,SPECIALTY,N,0,4
657690,75-079,Chain 18,Łódź,SM CHAIN,Y,0,7
647731,75-223,Chain 18,Łódź,SM CHAIN,Y,0,28
634434,48-073,Chain 74,Holy Cross,ALL OTHER,N,0,0
657373,73-173,Chain 13,Łódź,HOME IMPR,Y,0,2
687040,87-946,Chain 1,Lublin,DRUG CHAIN,Y,9,11
640920,32-278,Chain 29,Lubusz,SM CHAIN,Y,14,19
692134,30-807,Chain 1,Lubusz,DRUG CHAIN,N,7,6
692897,70-832,Chain 6,Kuyavian-Pomeranian,SPECIALTY,N,0,3
657993,30-220,Chain 10,Lubusz,SM CHAIN,Y,15,43
669953,49-675,Chain 9,Holy Cross,DSCT CHAIN,Y,9,21
691207,95-131,Chain 4,Warmian-Masurian,DRUG CHAIN,Y,8,0
639747,93-042,Chain 11,Lublin,SM CHAIN,Y,15,18
668115,26-731,Chain 6,Masovian,SPECIALTY,N,0,7
666618,43-704,Chain 16,Silesian,DSCT CHAIN,Y,0,151
670601,92-216,Chain 1,Lublin,DRUG CHAIN,N,1,6
644439,30-806,Chain 10,Lubusz,SM CHAIN,Y,6,37
635356,91-309,Chain 13,Lublin,HOME IMPR,N,0,10
725818,48-722,Chain 6,Holy Cross,SPECIALTY,N,0,3
666688,58-107,Chain 11,Lower Silesian,SM CHAIN,Y,11,21
669070,73-473,Chain 9,Łódź,DSCT CHAIN,Y,12,13
674337,35-473,Chain 16,Subcarpathian,DSCT CHAIN,Y,0,69
662423,43-814,Chain 4,Silesian,DRUG CHAIN,Y,9,0
636194,88-487,Chain 13,Lublin,HOME IMPR,Y,0,2
693844,27-112,Chain 7,Masovian,SM CHAIN,Y,20,10
722224,27-107,Chain 6,Masovian,SPECIALTY,N,0,4
678609,85-573,Chain 9,Lesser Poland,DSCT CHAIN,Y,0,14
663911,73-781,Chain 4,Łódź,DRUG CHAIN,Y,11,9
708011,63-73.,Chain 6,West Pomeranian,SPECIALTY,N,0,3
791301,58-074,Chain 6,Lower Silesian,SPECIALTY,N,0,3
658999,58-586,Chain 9,Lower Silesian,DSCT CHAIN,Y,10,12
677050,75-218,Chain 9,Łódź,DSCT CHAIN,Y,12,22
682623,35-393,Chain 6,Subcarpathian,SPECIALTY,N,0,4
670281,57-977,Chain 4,Lower Silesian,DRUG CHAIN,Y,9,10
656745,93-027,Chain 25,Lublin,SM CHAIN,Y,15,12
662378,30-222,Chain 1,Lubusz,DRUG CHAIN,Y,8,23
799589,72-697,Chain 6,Łódź,SPECIALTY,N,0,4
673361,89-274,Chain 1,Lublin,DRUG CHAIN,Y,18,11
749911,73-326,Chain 6,Łódź,SPECIALTY,N,0,4
690784,27-344,Chain 7,Masovian,SM CHAIN,Y,14,24
734999,75-089,Chain 6,Łódź,SPECIALTY,N,0,4
682621,30-498,Chain 4,Lubusz,DRUG CHAIN,Y,17,3
643339,89-083,Chain 16,Lublin,DSCT CHAIN,Y,0,23
738018,73-121,Chain 6,Łódź,SPECIALTY,N,0,3
657999,25-875,Chain 34,Opole,SM CHAIN,Y,0,49
696310,75-314,Chain 4,Łódź,DRUG CHAIN,Y,6,12
886016,60-535,Chain 6,Lower Silesian,SPECIALTY,N,0,4
652231,35-535,Chain 18,Subcarpathian,SM CHAIN,Y,0,30
660071,75-054,Chain 4,Łódź,DRUG CHAIN,Y,15,8
645211,90-713,Chain 18,Lublin,SM CHAIN,Y,7,30
717358,44-300,Chain 6,Silesian,SPECIALTY,N,0,3
706466,32-151,Chain 6,Lubusz,SPECIALTY,N,0,3
793522,31-938,Chain 6,Lubusz,SPECIALTY,N,0,4
678216,25-822,Chain 1,Opole,DRUG CHAIN,Y,13,11
701608,27-321,Chain 6,Masovian,SPECIALTY,N,0,3
644436,32-386,Chain 10,Lubusz,SM CHAIN,Y,12,70
734346,59-189,Chain 6,Lower Silesian,SPECIALTY,N,0,3
705634,25-626,Chain 1,Opole,DRUG CHAIN,Y,5,9
684881,90-008,Chain 1,Lublin,DRUG CHAIN,Y,2,10
684938,32-324,Chain 1,Lubusz,DRUG CHAIN,N,5,11
695473,90-980,Chain 6,Lublin,SPECIALTY,N,0,3
713949,73-438,Chain 6,Łódź,SPECIALTY,N,0,3
896909,85-607,Chain 6,Lesser Poland,SPECIALTY,N,0,3
676353,27-322,Chain 1,Masovian,DRUG CHAIN,Y,0,26
681965,25-245,Chain 7,Opole,SM CHAIN,Y,14,11
691321,74-109,Chain 6,Łódź,SPECIALTY,N,0,3
688269,35-791,Chain 4,Subcarpathian,DRUG CHAIN,Y,8,9
672810,92-702,Chain 11,Lublin,SM CHAIN,Y,0,49
653156,29-769,Chain 16,Lubusz,DSCT CHAIN,Y,0,23
692554,30-737,Chain 1,Lubusz,DRUG CHAIN,Y,0,22
738078,74-214,Chain 6,Łódź,SPECIALTY,N,0,4
692981,76-298,Chain 1,Łódź,DRUG CHAIN,Y,5,8
713109,76-336,Chain 6,Łódź,SPECIALTY,N,0,3
671256,91-109,Chain 26,Lublin,MILITARY,Y,0,0
662757,93-506,Chain 9,Lublin,DSCT CHAIN,Y,8,8
763230,89-912,Chain 6,Lublin,SPECIALTY,N,0,3
699416,25-597,Chain 6,Opole,SPECIALTY,N,0,4
676951,30-984,Chain 9,Lubusz,DSCT CHAIN,Y,6,31
691211,35-788,Chain 6,Subcarpathian,SPECIALTY,N,0,3
718087,26-832,Chain 6,Masovian,SPECIALTY,N,0,3
630079,58-134,Chain 16,Lower Silesian,DSCT CHAIN,Y,0,28
667827,90-024,Chain 35,Lublin,SM CHAIN,Y,0,4
702719,75-790,Chain 6,Łódź,SPECIALTY,N,0,4
691622,30-100,Chain 6,Lubusz,SPECIALTY,N,0,4
637888,93-398,Chain 11,Lublin,SM CHAIN,Y,0,18
698908,77-435,Chain 6,Łódź,SPECIALTY,N,0,3
688600,93-296,Chain 1,Lublin,DRUG CHAIN,Y,17,6
657149,43-734,Chain 18,Silesian,SM CHAIN,Y,0,37
660659,30-612,Chain 9,Lubusz,DSCT CHAIN,Y,12,25
721796,60-618,Chain 6,Lower Silesian,SPECIALTY,N,0,4
795544,71-716,Chain 6,Kuyavian-Pomeranian,SPECIALTY,N,0,3
678574,90-298,Chain 1,Lublin,DRUG CHAIN,Y,10,9
696150,77-692,Chain 4,Podlaskie,DRUG CHAIN,Y,3,9
680374,88-978,Chain 1,Lublin,DRUG CHAIN,Y,9,9
645624,92-820,Chain 4,Lublin,DRUG CHAIN,Y,15,13
669910,76-338,Chain 9,Łódź,DSCT CHAIN,Y,12,9
666573,59-410,Chain 1,Lower Silesian,DRUG CHAIN,N,0,9
693130,75-131,Chain 4,Łódź,DRUG CHAIN,Y,15,13
661635,60-590,Chain 6,Lower Silesian,SPECIALTY,N,0,3
641665,91-394,Chain 4,Lublin,DRUG CHAIN,Y,9,2
640519,90-217,Chain 16,Lublin,DSCT CHAIN,Y,0,23
674307,90-345,Chain 35,Lublin,SM CHAIN,Y,8,5
645136,36-324,Chain 13,Pomeranian,HOME IMPR,Y,0,2
682181,90-299,Chain 1,Lublin,DRUG CHAIN,Y,5,7
707951,70-723,Chain 6,Kuyavian-Pomeranian,SPECIALTY,N,0,4
629549,57-745,Chain 11,Lower Silesian,SM CHAIN,Y,20,22
671618,24-960,Chain 1,Opole,DRUG CHAIN,Y,11,6
695614,91-612,Chain 1,Lublin,DRUG CHAIN,Y,9,6
675011,72-891,Chain 4,Łódź,DRUG CHAIN,Y,11,8
678040,44-286,Chain 1,Silesian,DRUG CHAIN,Y,9,15
658789,26-115,Chain 23,Opole,SM CHAIN,Y,12,14
666541,29-790,Chain 4,Lubusz,DRUG CHAIN,Y,10,9
664514,85-684,Chain 6,Lesser Poland,SPECIALTY,N,0,3
654960,31-287,Chain 4,Lubusz,DRUG CHAIN,Y,23,7
680315,92-912,Chain 1,Lublin,DRUG CHAIN,Y,13,0
692430,77-886,Chain 9,Podlaskie,DSCT CHAIN,Y,6,34
649316,25-688,Chain 8,Opole,SM CHAIN,Y,8,9
651801,91-579,Chain 9,Lublin,DSCT CHAIN,Y,5,45
704301,72-233,Chain 6,Kuyavian-Pomeranian,SPECIALTY,N,0,3
794834,76-242,Chain 6,Łódź,SPECIALTY,N,0,4
686200,89-925,Chain 1,Lublin,DRUG CHAIN,Y,4,10
681299,35-077,Chain 9,Subcarpathian,DSCT CHAIN,Y,12,26
674255,88-392,Chain 1,Lublin,DRUG CHAIN,Y,0,12
758589,27-249,Chain 6,Masovian,SPECIALTY,N,0,4
652712,73-633,Chain 18,Łódź,SM CHAIN,Y,0,8
697414,92-879,Chain 1,Lublin,DRUG CHAIN,Y,5,9
700797,77-225,Chain 6,Łódź,SPECIALTY,N,0,3
744497,77-430,Chain 6,Łódź,SPECIALTY,N,0,4
644566,71-738,Chain 32,Kuyavian-Pomeranian,SM CHAIN,Y,17,7
693240,72-144,Chain 6,Kuyavian-Pomeranian,SPECIALTY,N,0,4
656178,30-479,Chain 9,Lubusz,DSCT CHAIN,Y,0,12
631500,29-813,Chain 29,Lubusz,SM CHAIN,Y,6,19
887603,75-018,Chain 5,Łódź,SM CHAIN,N,0,34
664230,57-679,Chain 11,Lower Silesian,SM CHAIN,Y,10,15
721928,35-691,Chain 6,Subcarpathian,SPECIALTY,N,0,3
677109,84-776,Chain 4,Lesser Poland,DRUG CHAIN,Y,11,8
700868,34-748,Chain 6,Subcarpathian,SPECIALTY,N,0,7
647364,91-786,Chain 4,Lublin,DRUG CHAIN,Y,15,0
718331,57-757,Chain 6,Lower Silesian,SPECIALTY,N,0,3
660717,93-302,Chain 9,Lublin,DSCT CHAIN,Y,8,35
682419,31-584,Chain 1,Lubusz,DRUG CHAIN,Y,13,22
656216,32-666,Chain 16,Lubusz,DSCT CHAIN,Y,0,30
688481,72-674,Chain 1,Łódź,DRUG CHAIN,N,9,9
639745,93-212,Chain 4,Lublin,DRUG CHAIN,Y,8,9
650192,84-782,Chain 18,Lesser Poland,SM CHAIN,Y,11,40
675837,95-168,Chain 41,Warmian-Masurian,DSCT CHAIN,N,11,18
644160,31-775,Chain 4,Lubusz,DRUG CHAIN,Y,11,10
672489,85-733,Chain 4,Lesser Poland,DRUG CHAIN,Y,9,9
632737,78-873,Chain 11,Podlaskie,SM CHAIN,Y,7,25
640560,32-137,Chain 29,Lubusz,SM CHAIN,Y,12,19
674135,57-977,Chain 1,Lower Silesian,DRUG CHAIN,Y,5,26
702030,78-173,Chain 4,Podlaskie,DRUG CHAIN,Y,15,10
638539,90-234,Chain 16,Lublin,DSCT CHAIN,Y,0,24
723007,37-151,Chain 6,Pomeranian,SPECIALTY,N,0,4
645444,92-790,Chain 4,Lublin,DRUG CHAIN,Y,8,9
692383,72-815,Chain 32,Łódź,SM CHAIN,Y,9,7
676689,84-783,Chain 4,Lesser Poland,DRUG CHAIN,Y,8,21
726006,31-895,Chain 6,Lubusz,SPECIALTY,N,0,3
673442,60-376,Chain 6,Lower Silesian,SPECIALTY,N,0,4
681195,76-242,Chain 6,Łódź,SPECIALTY,N,0,3
675838,71-226,Chain 6,Kuyavian-Pomeranian,SPECIALTY,N,0,4
692281,71-720,Chain 6,Kuyavian-Pomeranian,SPECIALTY,N,0,4
644688,76-246,Chain 6,Łódź,SPECIALTY,N,0,4
674157,35-093,Chain 16,Subcarpathian,DSCT CHAIN,Y,0,58
671976,92-207,Chain 26,Lublin,MILITARY,Y,0,0
689821,36-499,Chain 6,Pomeranian,SPECIALTY,N,0,4
730448,26-184,Chain 6,Opole,SPECIALTY,N,0,4
663808,35-805,Chain 18,Subcarpathian,SM CHAIN,Y,20,7
693312,31-892,Chain 29,Lubusz,SM CHAIN,Y,0,30
661535,25-842,Chain 1,Opole,DRUG CHAIN,Y,13,12
731651,44-022,Chain 6,Silesian,SPECIALTY,N,0,3
648433,76-214,Chain 9,Łódź,DSCT CHAIN,Y,4,13
638796,74-052,Chain 11,Łódź,SM CHAIN,Y,0,30
720312,60-130,Chain 6,Lower Silesian,SPECIALTY,N,0,3
718670,73-912,Chain 6,Łódź,SPECIALTY,N,0,3
677315,75-018,Chain 1,Łódź,DRUG CHAIN,Y,5,21
843482,74-988,Chain 6,Łódź,SPECIALTY,N,0,4
650316,31-083,Chain 10,Lubusz,SM CHAIN,Y,15,54
756606,75-028,Chain 6,Łódź,SPECIALTY,N,0,3
671703,26-369,Chain 6,Opole,SPECIALTY,N,0,3
696522,25-883,Chain 4,Opole,DRUG CHAIN,Y,8,0
647191,36-904,Chain 18,Pomeranian,SM CHAIN,Y,0,9
655502,30-705,Chain 4,Lubusz,DRUG CHAIN,Y,9,2
671068,90-066,Chain 36,Lublin,SM CHAIN,Y,20,21
702791,73-775,Chain 6,Łódź,SPECIALTY,N,0,4
685512,76-285,Chain 16,Łódź,DSCT CHAIN,Y,10,46
678013,70-786,Chain 6,Kuyavian-Pomeranian,SPECIALTY,N,0,3
661378,31-532,Chain 9,Lubusz,DSCT CHAIN,Y,3,12
649237,31-378,Chain 10,Lubusz,SM CHAIN,Y,22,63
793286,53-99.,Chain 6,West Pomeranian,SPECIALTY,N,0,4
743357,36-536,Chain 6,Pomeranian,SPECIALTY,N,0,3
660820,43-732,Chain 1,Silesian,DRUG CHAIN,Y,18,15
718088,73-758,Chain 6,Łódź,SPECIALTY,N,0,3
758108,71-684,Chain 6,Kuyavian-Pomeranian,SPECIALTY,N,0,3
713649,36-304,Chain 6,Pomeranian,SPECIALTY,N,0,3
650758,92-237,Chain 18,Lublin,SM CHAIN,Y,0,29
726067,75-008,Chain 6,Łódź,SPECIALTY,N,0,4
663091,89-587,Chain 11,Lublin,SM CHAIN,Y,19,26
650485,92-273,Chain 3,Lublin,SM CHAIN,Y,0,20
681933,90-376,Chain 1,Lublin,DRUG CHAIN,Y,4,9
806962,93-022,Chain 25,Lublin,SM CHAIN,N,0,0
657409,48-316,Chain 17,Holy Cross,SM CHAIN,Y,0,14
639347,74-203,Chain 33,Łódź,SM CHAIN,Y,0,12
679743,75-802,Chain 6,Łódź,SPECIALTY,N,0,4
707529,78-677,Chain 6,Podlaskie,SPECIALTY,N,0,3
745566,27-112,Chain 6,Masovian,SPECIALTY,N,0,3
686260,88-075,Chain 1,Lublin,DRUG CHAIN,Y,4,17
656372,58-306,Chain 11,Lower Silesian,SM CHAIN,Y,15,23
679455,29-982,Chain 6,Lubusz,SPECIALTY,N,0,3
691511,77-035,Chain 6,Łódź,SPECIALTY,N,0,3
646051,88-487,Chain 18,Lublin,SM CHAIN,Y,20,19
684551,74-681,Chain 4,Łódź,DRUG CHAIN,Y,17,9
706434,36-173,Chain 6,Subcarpathian,SPECIALTY,N,0,3
684122,47-984,Chain 6,Holy Cross,SPECIALTY,N,0,3
665850,84-781,Chain 11,Lesser Poland,SM CHAIN,Y,14,60
666478,71-373,Chain 6,Kuyavian-Pomeranian,SPECIALTY,N,0,3
662008,72-915,Chain 18,Łódź,SM CHAIN,Y,14,8
750917,71-112,Chain 6,Kuyavian-Pomeranian,SPECIALTY,N,0,3
711776,36-743,Chain 6,Pomeranian,SPECIALTY,N,0,4
699204,44-689,Chain 6,Silesian,SPECIALTY,N,0,3
673563,35-696,Chain 6,Subcarpathian,SPECIALTY,N,0,3
649051,73-781,Chain 18,Łódź,SM CHAIN,Y,0,6
662171,77-085,Chain 4,Łódź,DRUG CHAIN,Y,11,13
669633,89-276,Chain 1,Lublin,DRUG CHAIN,Y,0,8
635640,30-832,Chain 29,Lubusz,SM CHAIN,Y,6,19
742408,36-278,Chain 6,Pomeranian,SPECIALTY,N,0,4
704229,30-281,Chain 6,Lubusz,SPECIALTY,N,0,3
677951,75-079,Chain 4,Łódź,DRUG CHAIN,Y,27,12
731948,90-976,Chain 6,Lublin,SPECIALTY,N,0,3
644822,31-524,Chain 4,Lubusz,DRUG CHAIN,Y,10,9
671001,44-619,Chain 4,Silesian,DRUG CHAIN,Y,15,10
688261,73-438,Chain 6,Łódź,SPECIALTY,N,0,3
644638,25-249,Chain 7,Opole,SM CHAIN,Y,14,2
666219,77-444,Chain 11,Łódź,SM CHAIN,Y,0,37
656968,88-375,Chain 18,Lublin,SM CHAIN,Y,0,31
679004,93-274,Chain 40,Lublin,SM CHAIN,Y,5,24
918663,74-617,Chain 6,Łódź,SPECIALTY,N,0,3
